X;Y;key;nome;nomeunita1;nomeunita2;daprof;aprof;litologia;posizione;rango;etarel;a;oid
10,87810903;43,20259515;5535016;DOLMI 1;MACIGNO;FALDA TOSCANA;560;620;ARENARIE;ALLOCTONO;FORMAZIONE;MIOCENE INF.;OLIGOCENE SUP.;3464
13,1178507;43,76785375;1006875;MAROTTA 2;;;560;650;SABBIE CON RARE INTERCALAZIONI DI ARGILLE;;;;;
10,85005252;43,1909282;912634;PIANDELGIGLIO;MACIGNO;FALDA TOSCANA;560;1007,25;ARENARIA-ARGILLITE;;FORMAZIONE;OLIGOCENE-S;;6816
10,79768048;43,21066366;283017;POZZAIE 1;BRECCIA ANIDRITI E DOLOMIE SCT;;560;801;ANIDRITE-CALCARE DOLOMITICO;;Indefinita;TRIASSICO-SUP;;6822
11,07209587;43,21219337;5536008;RADICONDOLI 14;GRUPPO FORM. SERIE LIGNITIFERA;;560;880;CONGLOMERATI;;GRUPPO;TORTONIANO;;3547
11,52452596;42,78842681;5240002;ROCCALBEGNA 1;CALCARE CAVERN.BRECCE POLIG.;FALDA TOSCANA;560;900,5;CALCARI DOLOMITICI ED ANIDRITI;ALLOCTONO;FORMAZIONE;RETICO;;2935
10,91031706;43,22615821;1002369;S.VINCENZO 5;BRECCIA ANIDRITI E DOLOMIE SCT;;560;625;ANIDRITE-CALCARE DOLOMITICO-SCISTI VERDI;;Indefinita;TRIASSICO-S;;9796
10,82658622;43,1398367;464647;SANMARTINO 4;CALCARE A PALOMBINI F.L.;;560;620;ARGILLITE-CALCARE MARNOSO;;Formazione;CRETACEO-INF;;7565
10,87596567;43,23787285;5535008;SECOLO 2;VERRUCANO;SCAGLIE TETTONICHE;560;590;ANAGENITI E QUARZITI;PARAUTOCTO;GRUPPO;TRIAS;;3435
9,399111516;45,44594878;4905544;CALANDRONE 1;;;561;564;SABBIA;;;PLEISTOCENE;;9051
12,02425162;44,5706731;751318;LONGASTRINO 1;;;561,35;1198,45;MARNE E SABBIE;;;MIOCENE;;8857
10,28667451;45,44178706;6830004;MONTICHIARI 2;;;562;967;ARGILLE SABBIOSE E GHIAIE;;;PLIOCENE;;6241
10,87068611;43,24648451;1001531;133;PERDITA TOTALE DI CIRCOLAZIONE;;564;629;;;Indefinita;ETA' IMPRECISATA;;9357
9,399111516;45,44594878;4905544;CALANDRONE 1;;;564;568;ARGILLA;;;PLEISTOCENE;;9052
10,8740371;43,22327961;1004054;75;BASAMENTO METAMORFICO SL;;565;624,05;SCISTO-QUARZITI;;Indefinita;PALEOZOICO;;9447
10,87444177;43,22828763;785016;105;CONGLOMERATI DI ASCIANO SCT;;565;575;BRECCIA-CONGLOMERATO-ARENARIA;;Formazione;PERMIANO;;7813
10,85732142;43,21754022;282407;163;ARGILLOSO-CALCAREA F.L.;;565;690;ARGILLITE-ARENARIA CEM.CARB.-SILITITI-SELCE-CALCARE MICRITICO;;Formazione;EOCENE-MEDIO;EOCENE-SUP;6786
10,84235218;43,19676156;1006419;COLLINE 2;MACIGNO;FALDA TOSCANA;565;1170;ARENARIA;;Formazione;OLIGOCENE-S;AQUITANIANO;9555
17,18088126;39,11537497;3085011;LUNA 9DIR;;;565;1769;ARGILLE;;;PLIOCENE;;1053
11,68564242;42,86787292;5341005;PC 21;CALCARE CAVERN.BRECCE POLIG.;FALDA TOSCANA;565;737,3;ANIDRITI E CALCARI DOLOMITICI;ALLOCTONO;FORMAZIONE;RETICO;;3081
9,23052002;45,57067169;6921002;BRUGHERIO 8;;;566;1048;SABBIE E ARGILLE;;;PLIOCENE;;6313
10,91965158;43,21348602;1009735;SQUARCINA;GRUP. FORM. DEL VERRUCANO SCT;;566;603;QUARZITI-SCISTO;;Gruppo;TRIASSICO-S;;9832
9,025797338;44,93621758;6520005;STAFFORA 1D;;;567;1063;MARNE CON ARGILLE,ARGILLE CON CONGL;;;MIOCENE INF.;;4892
9,02607513;44,9359398;6520002;STAFFORA 1DIR.;;;567;1063;NON DEFINITA;;;MIOCENE INF.;;4882
9,399111516;45,44594878;4905544;CALANDRONE 1;;;568;583;SABBIA, CIOTTOLI E ARGILLA;;;PLEISTOCENE;;9053
10,87687952;43,23412827;1007672;5;BASAMENTO METAMORFICO SL;;570;595,7;SCISTO-QUARZITI;;Indefinita;PALEOZOICO;;9407
10,87893257;43,22670234;412895;59;MEMBRO DEGLI SCISTI VERDI SCT;;570;600;FILLADI CLORITICHE;;Indefinita;TRIASSICO-SUP;;6708
10,87054039;43,2253627;268933;110;BRECCIA ANIDRITI E DOLOMIE SCT;;570;757;BRECCIA-CALCARE DOLOMITICO-ANIDRITE;;Indefinita;RETICO;;7824
10,86764652;43,23450771;1007549;129;GRUP. FORM. DEL VERRUCANO SCT;;570;592;SCISTI VERDI ANIDRITE;;Gruppo;TRIASSICO;;9345
10,8662417;43,22565091;1004635;143;BRECCIA ANIDRITI E DOLOMIE SCT;;570;670;CALCARE DOLOMITICO-ANIDRITE;;Indefinita;TRIASSICO-S;;9377
10,78457252;43,16537201;1001412;BAGNOLO/LR;GRUP. FORM DEL VERRUCANO SCT;;570;672,2;SCISTI VERDI-ANIDRITE;;Gruppo;TRIASSICO-M;TRIASSICO-S;9867
11,10784007;43,18676277;5536019;CASTELLETTO;CANETOLO;LIGURIDI S.L.;570;740;ARENARIE,CALCARENITI,ARGILLITI;ALLOCTONO;GRUPPO;EOCENE;PALEOCENE;3585
11,70261386;42,85309737;444540;PC 16BISA;GRUPPO FORM. DI CANETOLO F.L.;;570;650;ARENARIA-SILTITI-CALCARE MARNOSO-CALCARENITE;;Gruppo;PALEOCENE;EOCENE;7259
10,78866134;43,18842786;657019;SANGIOVANNI 1;LIGURIDI S.L.;;570;1090;ARGILLITE-CALCARE MARNOSO;;;CRETACEO;EOCENE;6837
10,81598421;43,19873568;662863;SERRAZZANO 16;GRUPPO FORM. DEL VERRUCANO SCT;;570;1100;ANAGENITI-QUARZITI-SCISTO;;Gruppo;RETICO;;6881
11,65785066;44,3265016;6141006;SANTERNO 8;;;570,3;1653,3;ARGILLE CON SABBIE;;;PLIOCENE;;3893
10,87776727;43,24100228;670021;107;PERDITA TOTALE DI CIRCOLAZIONE;;571;544;PERDITA TOTALE DI CIRCOLAZIONE;;Indefinita;ETA' IMPRECISATA;;7819
13,85997033;42,63449029;1007150;CELLINO 13;;;571;625;CONGLOMERATO POLIGENICO E SABBIA;;;PLIOCENE INFERIORE;PLIOCENE MEDIO;13197
12,75650952;43,70427649;5850001;FOSSOMBRONE 1;;;571,3;1546,3;CALCARI;;;GIURASSICO;;3819
13,22984288;46,00041987;7153001;TERENZANO 1;;;571,55;698,25;CALCARI;;;PALEOCENE;;6591
12,80576672;42,28203782;1005790;VETRALLA 1;SCAGLIA;;572;704;MDST/WKST BIANCO-NOCCIOLA DURO, FOSSILIFERO;;FORMAZIONE;EOCENE INFERIORE;CENOMANIANO;19241
15,207727;41,52148239;4569006;MONTESTILLO 2;;;573;1250;MARNE,ARGILLE,CALCARI E GESSI;;;;;1919
11,71040235;42,83713404;610481;PC 35;CALCARE CAVERN.BRECCE POLIG.;FALDA TOSCANA;573;1370;ANIDRITE-CALCARE DOLOMITICO-BIOLITITE;;Formazione;TRIASSICO-SUP;;7352
11,60313555;43,30093317;5540001;RAPOLANO 1;CALCARE CAVERN.BRECCE POLIG.;FALDA TOSCANA;573;1019,8;ANIDRITI E CALCARI DOLOMITICI;ALLOCTONO;FORMAZIONE;TRIAS SUP.;;3600
13,94497579;42,28509775;1006946;VALLECUPA 31;CORVARA;;573;587;GESSI CON MARNE;;;MIOCENE SUPERIORE;;13789
10,89568738;43,21231757;1008390;64;GRUP. FORM DEL VERRUCANO SCT;;574;622,75;SCISTO-QUARZITI;;Gruppo;TRIASSICO;;9701
10,7848797;43,16084598;1008699;BOSCO 1;GRUP. FORM DEL VERRUCANO S.T.;;574,05;642,3;SCISTO-QUARZITI;;Gruppo;TRIASSICO-M;TRIASSICO-S;9877
10,87444177;43,22828763;785016;105;PERDITA TOTALE DI CIRCOLAZIONE;;575;710;PERDITA TOTALE DI CIRCOLAZIONE;;Indefinita;ETA' IMPRECISATA;;7814
10,87297318;43,23218183;1001460;132;BRECCIA ANIDRITI E DOLOMIE SCT;;575;651,2;CALCARE ANIDRITE FILLADI;;Indefinita;TRIASSICO-S;;9353
10,87066876;43,23902539;928368;102BIS;PERDITA TOTALE DI CIRCOLAZIONE;;575;622;PERDITA TOTALE DI CIRCOLAZIONE;;indefinita;ETA' IMPRECISATA;;7806
15,17408068;36,94152527;8320634;CAPO NEGRO 1 DIR;AMERILLO;;575;587;TUFITI ARGILLOSE VERDASTRE, TENERE E FRIABILI CON INCLUSI FEMICI;;FORMAZIONE;MAASTRICHTIANO;CENOMANIANO;8915
12,35289577;42,09731166;4846020;CESANO 3;GR. FOR. FLYSCH DELLA TOLFA F.L.;LIGURIDI S.L.;575;635;ARENARIE CEM.CARB.;ALLOCTONO;GRUPPO;MIOCENE INF.;OLIGOCENE SUP.;2298
10,84632557;43,13694357;718206;LUMIERA 1BIS A;;;575;1010;CALCARI,DOLOMIE,ANIDRITI,BRECCE;;;SINEMURIANO;TRIAS;8724
11,67572001;42,84648373;1006735;PC 1;BRECCIA ANIDRITI E DOLOMIE SCT;;575;725;ANIDRITE-CALCARE DOLOMITICO;;Indefinita;TRIASSICO-S;;10148
10,81296298;43,1371261;788905;S.POMPEO 1;BRECCIA ANIDRITI E DOLOMIE SCT;;575;700;ANIDRITE-CALCARE DOLOMITICO-BRECCIA;;Indefinita;RETICO;;7576
10,84763015;43,19759494;1009224;VC 1;MACIGNO;;575;970;ARENARIA-ARGILLITE-CALCARE MARNOSO;;Formazione;OLIGOCENE-S;AQUITANIANO;9845
14,04333577;37,00225861;1860001;PREZIOSO 1;;;575,15;2148,15;ARGILLA CON LIVELETTI DI GESSO E IN;;;;;233
9,35663584;45,59511722;6922001;BURAGO 1;GONFOLITE;;576;782;ARENARIE E MARNE;;FORMAZIONE;LANGHIANO;;6335
9,35663584;45,59511722;6922001;BURAGO 1;MARNE DI GALLARE;;576;782;ARENARIE E MARNE;;GRUPPO;LANGHIANO;;6334
9,653599348;44,96177714;6525002;LARZANO 1;;;576;876;ARGILLE CON SABBIE E CIOTTOLI;;;PLIOCENE;;4904
11,75284767;45,0498448;6642001;GRIGNANO POLESINE 1;;;576,55;621,55;ARGILLE E SABBIE;;;PLIOCENE;;5378
10,17584298;44,87344556;6529002;PRIORATO 1;MARNOSO ARENACEA;;577;1002;;;;TORTONIANO;;11537
10,88207561;43,22731768;1001232;2;BASAMENTO METAMORFICO SL;;580;700,65;SCISTO-QUARZITI;;Indefinita;PALEOZOICO;;9398
10,87727829;43,2295558;1007283;6;BRECCIA ANIDRITI E DOLOMIE SCT;;580;524,9;ANIDRITE-CALCARE;;Indefinita;TRIASSICO;;9422
10,89389527;43,23555596;246863;120;BASAMENTO METAMORFICO SL;;580;740,05;SCISTO-FILLADI-ANAGENITI-QUARZITI;;Indefinita;PALEOZOICO;;7867
10,87103172;43,22988281;1001120;128;COMPLES. SCAGLIE TETTONICHE SCT;;580;591,6;FILLADI CLORITICHE FILLADI GRAFITOSE ANIDRITE;;Indefinita;PALEOZOICO;;9341
10,89056639;43,24326882;5535007;162;QUARZITI E FILLADI INFERIORI;BASAMENTO METAMORFICO S.L.;580;720,3;FILLADI E FILLADI SERICITICHE;AUTOCTONO;FORMAZIONE;PALEOZOICO;;3429
11,5645269;42,85287218;5340005;BAGNORE 18;CALCARE CAVERN.BRECCE POLIG.;FALDA TOSCANA;580;625,7;ANIDRITI E CALCARI DOLOMITICI;ALLOCTONO;FORMAZIONE;RETICO;NORICO;3041
10,78484847;43,16090991;5434001;BOSCO 2;VERRUCANO;FALDA TOSCANA;580;815;ANAGENITI E QUARZITI;PARAUTOCTO;GRUPPO;TRIAS;;3134
10,89528585;43,25007928;606348;GABBRO 8;BRECCIA ANIDRITI E DOLOMIE SCT;;580;670;CALCARE DOLOMITICO-ANIDRITE;;Indefinita;TRIASSICO-SUP;;7693
10,83012956;43,18981698;1004621;LEPRATA 4;BRECCIA ANIDRITI E DOLOMIE SCT;;580;890;ANIDRITE-CALCARE DOLOMITICO;;Indefinita;TRIASSICO-S;;9620
14,21796396;42,25204277;4961003;POGGIOFIORITO 3;;;580;1300;ARGILLE CON SABBIE;;;PLIOCENE;;2595
10,80763532;43,16648843;113078;PUNTONE 1;LIGURIDI S.L.;;580;650;ARGILLITE-CALCARE MARNOSO;;Indefinita;;;7121
11,04534536;43,19264478;908773;RADICONDOLI 5;CALCAREO-MARNOSA F.L.;;580;650;CALCARE MARNOSO-MARNA-CALCARENITE;;Formazione;CRETACEO-SUP;;7409
10,85171934;43,18203922;5534018;RIBATTOLA;BRECCIA ANIDRITI E DOLOMIE;SCAGLIE TETTONICHE;580;1290;CALCARI,MARNE ED ANIDRITI;PARAUTOCTO;Indefinita;RETICO;NORICO;3317
12,31761604;42,18092354;4946004;SABATINI 2;GR. FOR. FLYSCH DELLA TOLFA F.L.;LIGURIDI S.L.;580;1850;ARGILLITI, CALCARI, ARENARIE CEM.CARB.;ALLOCTONO;Gruppo;OLIGOCENE;CRETACEO SUP.;2533
10,85088595;43,18426146;766797;SASSO 21;BRECCIA ANIDRITI E DOLOMIE SCT;;580;1310;CALCARE-ANIDRITE-CALCARE DOLOM.;;Indefinita;TRIASSICO-SUP;;7164
7,784639914;44,78454115;6410001;SOMMARIVA DEL BOSCO 1;;;580;1190;SABBIE DI ASTI;;;PLIOCENE INFERIORE;;11373
11,81759417;42,58703698;5142026;VALENTANO 2;FORM. PIETRAFORTE (SANTA FIORA);S.FIORA;580;935;ARENARIE CEM.CARB.;ALLOCTONO;FORMAZIONE;CRETACEO SUP.;CRETACEO INF.;2853
13,27430812;43,58038818;5754007;SELVATORTA 1;;;580,5;1210,5;ARGILLE,SABBIE CON ARGILLE SILTOSE,;;;TORTONIANO;SERRAVALLIANO;3791
12,02036709;44,06011103;6044001;SARSINA 1;FORMAZIONE GESSOSO SOLFIFERA;;581;865;;;;MESSINIANO;;11573
9,166628221;45,60178285;6921001;VAREDO 1;ARGILLE DEL SANTERNO;;581,6;710,6;ARGILLE CON LIVELLI DI SABBIE;;FORMAZIONE;PLIOCENE INF.;;6310
10,87513086;43,23231771;1003655;70;BRECCIA ANIDRITI E DOLOMIE SCT;;582;613;CALCARE DOLOMITICO-ANIDRITE;;Indefinita;RETICO;;9436
9,399111516;45,44594878;4905544;CALANDRONE 1;;;583;1000;SABBIA E ARGILLA CON CIOTTOLI (605) E TORBA (735;;;;;
8,989129684;44,89899465;6519001;VOLPEDO 4;;;583;2179;ARGILLE,SABBIE E GHIAIE;;;PLIOCENE;;4877
10,8365188;43,1781502;1008758;CERRETA 3;SCAGLIA ROSSA;FALDA TOSCANA;585;745;ARGILLITE;;Formazione;CRETACEO;EOCENE;9544
10,8172734;43,20259484;199533;GROTTITANA;GRUPPO FORM. VERRUCANO SCT;;585;720,8;ANAGENITI-QUARZITI-SCISTO;;Gruppo;TRIASSICO;;7704
9,311634267;45,57733893;6922002;MONZA 1;ARGILLE DEL SANTERNO;;585;880;ARGILLE;;FORMAZIONE;PLIOCENE INF.;;6341
10,82727365;43,21592838;761192;PALARESE 2;FORMAZIONE DI LANCIAIA F.L.;;585;745;BRECCIA SEDIMENTARIA;;Formazione;PALEOCENE;EOCENE-MEDIO;6810
11,71272847;42,85092914;5341007;PC 26;CALCARE CAVERN.BRECCE POLIG.;FALDA TOSCANA;585;1050;ANIDRITI E CALCARI DOLOMITICI;ALLOCTONO;FORMAZIONE;RETICO;;3091
9,46533391;45,17983449;6723003;S.COLOMBANO 4;;;585;4173;MARNE E MARNE SILTOSO-SABBIOSE TALORA ARENACEE;;;LANGHIANO ;TORTONIANO;11248
13,60328965;43,26510785;1008544;S.FILIPPO 1;;;585;925;ARGILLA CALCAREA CON RARI LIVELLI DI SABBIA E ARENARIA;;;PLIOCENE SUP;;
8,788003951;45,45344521;6818001;TRECATE 1;;;585,5;1955,5;SABBIE, ARGILLE;;;PLEISTOCENE;PLIOCENE INF.;5721
15,17408068;36,94152527;8320634;CAPO NEGRO 1 DIR;AMERILLO;;587;742;MUDSTONE BIANCO, TALORA WACKESTONE A FORAMINIFERI PLANCTONICI CON SELCE DA GRIGIA A NERA LOCALMENTE ABBONDANTE. SPORADICI LIVELLETTI DI MARNA;;FORMAZIONE;MAASTRICHTIANO;CENOMANIANO;9134
12,84125456;45,06519905;245627;NADIA 1;;;587;1382;SABBIE;;;;;8126
10,83586897;44,86150446;6534001;S.GIOVANNI 1;PORTO GARIBALDI;;587;1581;;;;PLIOCENE INFERIORE-MEDIO-SUPERIORE;;11559
8,747446885;45,44622265;6817008;TRECATE 9ST;;;587;1963;SABBIE,ARGILLE,EVAPORITI,ARENARIE,M;;;PLEISTOCENE;MESSINIANO;5713
13,94497579;42,28509775;1006946;VALLECUPA 31;;;587;594;MARNE;;;TORTONIANO;MIOCENE SUPERIORE;13790
10,28307117;44,70733287;6430009;VIGATTO 5;;;587;882;SABBIE E ARGILLE;;;PLIOCENE;;4535
14,06880043;40,83119385;4060010;CF 21;;;588;766;MARNA A FAUNA MARINA;;;CALABRIANO;;1453
15,49551712;41,16425723;4271002;PALINO 11;;;589;659;MARNE,ARGILLE,CALCARENITI,BRECCE;;;LANGHIANO;;1559
10,8867468;43,24667846;1008666;155;GRUP. FORM. DEL VERRUCANO SCT;;590;700;SCISTI VERDI-ANIDRITE;;Gruppo;TRIASSICO;;9387
10,89732185;43,26219623;424364;GABBRO 7;MEMBR. ANAGENITI GROSSOLANE SCT;;590;733;ANAGENITI;;Indefinita;TRIASSICO;;7691
10,84631149;43,13688382;5434011;LUMIERA 1;CALCARE MASSICCIO;FALDA TOSCANA;590;610;CALCARI;ALLOCTONO;FORMAZIONE;GIURASSICO;;3181
10,87033114;43,18287265;5534029;S.SILVESTRO 2;MACIGNO;FALDA TOSCANA;590;1030;ARENARIE ED ARGILLOSCISTI;ALLOCTONO;FORMAZIONE;OLIGOCENE;;3368
10,90542132;43,25489666;635382;SANMICHELE;CALCAREO-MARNOSA F.L.;;590;725;CALCARE-ARENARIA-ARGILLITE;;Formazione;CRETACEO-SUP;;6856
10,87596567;43,23787285;5535008;SECOLO 2;BRECCIA ANIDRITI E DOLOMIE;SCAGLIE TETTONICHE;590;630;ANIDRITI E CALCARI DOLOMITICI;PARAUTOCTO;Indefinita;TRIAS SUP.;;3436
8,773003269;45,46066744;6818004;TRECATE 10;;;590;1800;SABBIE E ARGILLE;;;PLEISTOCENE;PLIOCENE INF.;5736
8,805782348;45,46011208;6818002;TRECATE 3;SABBIE DI ASTI;;590;1687;SABBIE;;FORMAZIONE;PLEISTOCENE;PLIOCENE INF.;5725
8,74800239;45,45205606;6817006;TRECATE 2;;;590,5;5462,5;SABBIE, ARGILLE, MARNE, ARENARIE;;;PLEISTOCENE;CRETACEO;5703
9,346358277;45,54289422;6922017;SEREGNA 6;SABBIE DI ASTI;;590,8;685,8;SABBIE;;FORMAZIONE;PLEISTOCENE;;6417
15,41606944;41,23064659;4371022;CANDELA 26;;;591;858;ARGILLE MARNOSE,ARENARIE,SABBIE;;;PLIOCENE INF.;;1719
10,99700258;43,18342885;5534032;TRAVALE 13;FILLADI DI BOCCHEGGIANO;BASAMENTO METAMORFICO S.L.;591;813;FILLADI SERICITICHE E FILLADI CLORITICHE;AUTOCTONO;FORMAZIONE;PALEOZOICO;;3385
8,717167345;45,49177863;660545;VILLA FORTUNA 3;;;591;5545;SABBIE,ARGILLE,MARNE,ARENARIE,CONGL;;;PLIOCENE;CRETACEO;8835
10,87247521;43,22569946;1001036;67;GRUP. FORM DEL VERRUCANO S.T.;;593;605,9;ANAGENITI;;Gruppo;TRIASSICO;;9428
12,34267363;45,38060195;1005814;LIDO 1;;;593;913;ALTERNANZA DI SABBIA E ARGILLA SABBIOSA;;;PLEISTOCENE;;
11,98563975;44,48678296;6243013;"VISTOLI 1D""A""";;;593;2145;SABBIE,MARNE E ARGILLE;;;PLEISTOCENE;PLIOCENE MED.;4036
11,30616611;44,76789449;6438002;SPADA 1;;;593,1;3426,1;ARGILLE,SABBIE E MARNE;;;MIOCENE;;4592
11,89757792;44,79928661;6443024;SABBIONCELLO 29D;SABBIE DI ASTI;;593,5;1065,5;SABBIE;;;PLEISTOCENE;;4726
11,54458952;42,86542716;5340002;BAGNORE 12;MARNE A POSIDONIA;FALDA TOSCANA;594;674;CALCARI E MARNE;ALLOCTONO;FORMAZIONE;DOGGER;;3023
10,11416736;45,46928649;6828008;MACLODIO 6;;;594;968;SABBIE E ARGILLE;;;PLIOCENE;;6174
11,0484843;43,18653353;1001878;TRAVALE 10;BRECCIA ANIDRITI E DOLOMIE SCT;;594;865;CALCARE DOLOMITICO-ANIDRITE;;indefinita;RETICO;;10229
13,94497579;42,28509775;1006946;VALLECUPA 31;TOCCO;;594;644;CALCARI MARNOSI LEGGERMENTE FRATTURATI;;;MIOCENE MEDIO;;13791
10,82321662;43,1558682;924595;MANCINO;LIGURIDI S.L.;;595;660;ARGILLITE-CALCARE-CALCARE SILICEO;;Indefinita;CRETACEO;EOCENE;7069
10,80691639;43,18716413;227002;TURBONE 3;BRECCIA ANIDRITI E DOLOMIE SCT;;595;840;CALCARE DOLOMITICO-ANIDRITE;;Indefinita;TRIASSICO-SUP;;6908
9,119133308;45,02121925;6620003;CASTEGGIO 6;;;595,5;1185,5;ARGILLE E SABBIE;;;PLIOCENE;;5274
11,89702234;44,79956439;6443042;SABBIONCELLO 26;SABBIE DI ASTI;;595,5;1036,5;SABBIE;;FORMAZIONE;PLEISTOCENE;;4780
11,89702234;44,79956439;6443043;"SABBIONCELLO 26D""A""";SABBIE DI ASTI;;595,5;1048,5;SABBIE;;FORMAZIONE;PLEISTOCENE;;4783
9,688322428;45,00622237;6625001;TURRO 3;;;595,8;1371,8;ARGILLE CON SABBIE;;;PLIOCENE;;5318
8,775781305;45,44872285;6818005;TRECATE 12;;;596;1893;ARGILLE E SABBIE;;;PLEISTOCENE;PLIOCENE INF.;5743
10,21889406;45,44012;6829014;MONTIRONE 1;;;596,6;1063,6;ARGILLE CON SABBIE;;;PLIOCENE;;6223
9,259965668;45,56761627;6922007;BRUGHERIO 13;;;597;1048;ARGILLE E SABBIE;;;PLIOCENE;;6365
11,04394957;43,09926142;342572;324 MINIERA DI CAMPIANO;;;597,95;639,8;EVAPORITI CON PIRITE;;;;;6674
11,89674452;44,80289776;6443030;SABBIONCELLO 40D;SABBIE DI ASTI;;598,3;1054,3;SABBIE;;;PLEISTOCENE;;4744
11,49561935;44,62344909;6339036;MINERBIO 75D;SABBIE DI ASTI;;598,4;1098,4;SABBIE;;FORMAZIONE;PLEISTOCENE;;4318
10,87540867;43,22981768;1009802;51;BASAMENTO METAMORFICO SL;;599;612,05;SCISTO-QUARZITI;;Indefinita;PALEOZOICO;;9410
10,2494505;45,47012058;6829001;BORGOSATOLLO 1;;;599,4;1012,4;ARGILLE CON SABBIE E CIOTTOLI;;;PLIOCENE;;6177
11,49561935;44,62344909;6339037;MINERBIO 76D;SABBIE DI ASTI;;599,4;1092,9;SABBIE;;FORMAZIONE;PLEISTOCENE;;4321
12,04425232;44,58039554;356438;MANTELLO 1;;;599,6;979,6;SABBIE, CIOTTOLI E MARNE;;;MIOCENE;;8847
10,87893257;43,22670234;412895;59;MEMBRO DEGLI SCISTI VIOLA SCT;;600;660;FILLADI;;Indefinita;TRIASSICO-SUP;;6709
10,87874214;43,22842879;1005607;69;BASAMENTO METAMORFICO SL;;600;715,3;SCISTO-ANIDRITE;;Indefinita;PALEOZOICO;;9434
11,95343137;42,73315037;5243007;ALFINA 2;FORMAZIONE DELLA SCAGLIA ROSSA;FALDA TOSCANA;600;680;ARGILLITI, CALCARI MARNOSI E MARNE;ALLOCTONO;FORMAZIONE;OLIGOCENE;EOCENE;3001
11,62014096;42,83536938;5340009;BAGNOLO/AM;S. FIORA F.L.;S.FIORA;600;700;CALCARI MARNOSI E MARNE;ALLOCTONO;FORMAZIONE;CRETACEO SUP.;;3056
11,57591631;42,84203878;560295;BAGNORE 4;BRECCIA ANIDRITI E DOLOMIE SCT;;600;730,5;ANIDRITE-CALCARE DOLOMITICO;;Indefinita;TRIASSICO-SUP;;7601
11,55091527;42,85370546;5340004;BAGNORE 7;CALCARE MASSICCIO;FALDA TOSCANA;600;697;CALCARI;ALLOCTONO;FORMAZIONE;LIAS INF.;;3037
10,89564506;43,26847992;5535002;BULERA 5;LIGURIDI S.L.;LIGURIDI S.L.;600;810;GABBRO;ALLOCTONO;Indefinita;EOCENE SUP.;CRETACEO INF.;3408
10,80025712;43,17906359;128729;CAMPOAIPERI;CALCARE A PALOMBINI F.L.;;600;670;ARGILLITE-CALCARE MICRITICO;;Formazione;CRETACEO-INF;;7661
10,81743703;43,1891885;1007261;CAPRIOLA;CALCARI MARNE A RHAET.C.;FALDA TOSCANA;600;609,7;ARGILLITE-CALCARE DOLOMITICO;;Formazione;TRIASSICO-S;LIAS INF. S.L.;9892
15,0660748;37,46283427;2068006;CATANIA 10;;;600;1040;VULCANITI, ARGILLE ED ARENARIE;;;PLIOCENE;;622
16,69889778;40,28897365;3781001;CAVONE 1;;;600;1090;ARGILLE;;;PLIOCENE;;1155
10,82810734;43,18176131;34253;CERRETA 1;ARGILLOSO-CALCAREA F.L.;;600;735;ARGILLITE-ARGILLA MARNOSA-CALCARE MICRITICO-ARENARIA CEM. CARB.;;Formazione;PALEOCENE;EOCENE-SUP;7012
9,069961648;45,27788902;6720001;CERRO 1;SABBIE DI ASTI;;600;1824;;;FORMAZIONE;PLEISTOCENE-PLIOCENE SUPERIORE;;11726
10,86846376;43,20314914;38606;DOLMI 4;VERRUCANO;;600;710;BRECCE,CALCARI,ANAGENITI,FILLADI;;;TRIAS SUP.;TRIAS. INF.;8701
12,46013296;45,1532536;90660;DONATELLA W1;;;600;1829;ARGILLE E SABBIE;;;;;8154
12,58826255;41,75883676;1001941;FALCOGNANA 1;;;600;670;ARENARIA QUARZOSA E POLIGENICA A GRANA DA MEDIA A FINE CON CEMENTO CARBONATICO CON INTERCALAZIONI DI ARGILLA GRIGIA SILTOSA;;;PLIOCENE INFERIORE;;19254
11,01874481;43,50898838;1004864;IANO 1;CALCARE CAVERNOSO;FALDA TOSCANA;600;;ANIDRITI E CALCARI DOLOMITICI;;FORMAZIONE;TRIASSICO-S;;10497
10,80439529;43,16032316;1005003;LAGO 7;BRECCIA ANIDRITI E DOLOMIE SCT;;600;695;CALCARE DOLOMITICO-ANIDRITE;;Indefinita;TRIASSICO-S;;10342
10,90960846;43,23226053;502332;LAMARELLO 1;GR. FORMAZIONI DI CANETOLO F.L.;;600;615;non inserita;;Gruppo;PALEOCENE;EOCENE;9961
10,8003284;43,19342798;45726;LUSTIGNANO 4;BRECCIA ANIDRITI E DOLOMIE SCT;;600;630;ANIDRITE-DOLOMIA;;Indefinita;TRIASSICO-SUP;;7744
9,087006399;38,92852749;1007968;MARCELLA 1;COMPLESSO MARNOSO-ARENACEO;;600;701;ARGILLA E MARNA GRIGIA, CON LIVELLI DI SABBIA PIU' O MENO CEMENTATA E QUALCHE LIVELLO ED INCLUSI DI PACKSTONE BIANCASTRO;;FORMAZIONE;LANGHIANO;SERRAVALLIANO;17526
14,61383609;37,72727938;2264003;MONTE PELLEGRINO 1;;;600;3214;ARGILLE ED ARENARIE;;;OLIGOCENE;;836
10,88828638;43,24773342;61577;MONTECERBOLI 1;BRECCE DI ASCIANO SCT;;600;710;BRECCIA-SABBIA;;FORMAZIONE;PERMIANO;;7784
